,SK_ID_CURR,CREDIT_ACTIVE,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE
36420,353118,Active,-126,0,892.0,,0,45000.0,35617.5,9382.5,0.0,Credit card,-11
36421,353118,Closed,-1561,0,-100.0,-587.0,0,436500.0,0.0,0.0,0.0,Consumer credit,-260
36423,353118,Active,-1561,0,-100.0,,0,436500.0,286465.5,0.0,0.0,Consumer credit,-930
36425,353118,Active,-382,0,,,0,135000.0,133429.5,1568.745,0.0,Credit card,-13
36427,323690,Closed,-630,0,1196.0,-289.0,0,1237500.0,0.0,0.0,0.0,Consumer credit,-236
36430,261805,Closed,-2711,0,-1980.0,-2434.0,0,157500.0,0.0,0.0,0.0,Credit card,-2405
36434,261805,Closed,-1274,0,-543.0,-539.0,0,162000.0,0.0,,0.0,Consumer credit,-538
36435,261805,Active,-519,0,577.0,,0,909000.0,569092.5,,0.0,Consumer credit,-34
36439,147143,Closed,-734,0,-369.0,-643.0,0,67500.0,0.0,0.0,0.0,Consumer credit,-138
36441,147143,Closed,-1051,0,-686.0,-686.0,0,68715.0,0.0,0.0,0.0,Consumer credit,-643
36442,147143,Closed,-1330,0,497.0,-691.0,0,675000.0,0.0,0.0,0.0,Consumer credit,-195
36446,147143,Active,-665,0,1161.0,,0,900000.0,686497.5,0.0,0.0,Consumer credit,-51
36447,147143,Closed,-849,0,-86.0,-86.0,0,127305.0,0.0,0.0,0.0,Consumer credit,-86
36448,147143,Closed,-1006,0,-457.0,-488.0,0,30150.0,0.0,0.0,0.0,Consumer credit,-485
36451,111895,Closed,-490,0,30934.0,-191.0,0,0.0,0.0,,0.0,Credit card,-167
36453,111895,Active,-490,0,240.0,,0,190080.0,84579.3,,0.0,Consumer credit,-9
36454,111895,Active,-91,0,30934.0,,0,22500.0,4446.0,0.0,0.0,Credit card,-78
36455,111895,Closed,-706,0,-341.0,-338.0,0,68809.5,0.0,0.0,0.0,Consumer credit,-336
36460,297097,Closed,-1645,0,-914.0,-975.0,0,937111.5,0.0,0.0,0.0,Consumer credit,-505
36461,137173,Active,-142,0,223.0,,0,155250.0,112135.5,0.0,0.0,Consumer credit,-16
36463,373590,Active,-846,0,923.0,,0,0.0,0.0,0.0,0.0,Credit card,-7
36467,373590,Closed,-1727,0,-1543.0,-1545.0,0,90000.0,,,0.0,Consumer credit,-1542
36471,352464,Closed,-879,0,-728.0,-757.0,0,59229.27,0.0,,0.0,Consumer credit,-756
36473,157792,Closed,-1386,0,-800.0,-1321.0,0,900000.0,0.0,0.0,0.0,Consumer credit,-1300
36476,105534,Closed,-663,0,-329.0,-358.0,0,55224.0,0.0,,0.0,Consumer credit,-348
36477,105534,Closed,-1245,0,-910.0,-938.0,0,45732.6,0.0,,0.0,Consumer credit,-839
36481,105534,Active,-510,0,951.0,,0,292500.0,220234.5,0.0,0.0,Consumer credit,-23
36482,105534,Active,-1116,0,-22.0,,0,324000.0,273816.0,0.0,0.0,Credit card,-151
36487,443323,Active,-267,0,464.0,,0,2250000.0,1600653.96,0.0,0.0,Consumer credit,-24
36493,388548,Active,-1601,0,2069.0,,0,135000.0,139873.5,0.0,0.0,Credit card,-7
36494,388548,Active,-279,0,452.0,,0,373446.0,250393.5,0.0,0.0,Consumer credit,-4
36495,388548,Closed,-2616,0,-2312.0,-2312.0,0,58320.0,0.0,,0.0,Consumer credit,-2312
36496,388548,Closed,-1595,0,-1472.0,-1542.0,0,12150.0,0.0,,0.0,Consumer credit,-1533
36500,388548,Active,-1144,0,,,0,0.0,0.0,0.0,0.0,Credit card,-20
36503,416540,Closed,-1233,0,-502.0,-1233.0,0,21919.5,0.0,,0.0,Consumer credit,-1155
36505,416540,Closed,-2497,0,-1726.0,-1903.0,0,67500.0,0.0,,0.0,Credit card,-1902
36506,416540,Closed,-2498,0,-1757.0,-1707.0,0,67500.0,0.0,,0.0,Credit card,-1706
36507,416540,Active,-8,0,,,0,36000.0,36000.0,,0.0,Microloan,0
36511,385021,Closed,-2636,0,-1540.0,-1539.0,0,318735.0,0.0,,0.0,Consumer credit,-1537
36513,385021,Closed,-964,0,,-663.0,0,450000.0,,,0.0,Credit card,-663
36514,385021,Closed,-1527,0,299.0,-1377.0,0,776205.0,0.0,0.0,0.0,Consumer credit,-1377
36516,211205,Active,-236,0,1349.0,,0,0.0,0.0,0.0,0.0,Credit card,-6
36518,211205,Closed,-2885,0,-302.0,-302.0,0,0.0,0.0,,0.0,Credit card,-285
36519,211205,Closed,-1164,0,663.0,-893.0,0,157500.0,0.0,0.0,0.0,Consumer credit,-848
36523,146634,Active,-484,0,,,0,90000.0,0.0,0.0,0.0,Credit card,-45
36526,249682,Active,-636,0,709.0,,0,157500.0,159403.5,0.0,0.0,Credit card,-151
36532,131042,Active,-212,0,1614.0,,0,765000.0,728752.5,0.0,0.0,Consumer credit,-28
36533,119991,Active,-397,0,953.0,,0,180000.0,181291.5,0.0,0.0,Credit card,-142
36537,173627,Closed,-456,0,,-446.0,0,90000.0,,,0.0,Credit card,-446
36539,337712,Active,-191,0,1270.0,,0,1125000.0,1110402.0,0.0,0.0,Consumer credit,-19
36544,351175,Active,-618,0,497.0,,0,180000.0,182830.5,0.0,0.0,Credit card,-161
36547,400155,Closed,-874,0,221.0,-355.0,0,135000.0,0.0,0.0,0.0,Consumer credit,-347
36548,400155,Active,-212,0,30934.0,,0,247500.0,253129.5,0.0,0.0,Credit card,-16
36550,378609,Closed,-2737,0,-2410.0,-2378.0,0,10678.5,,,0.0,Consumer credit,-2378
36552,378609,Closed,-1171,0,-811.0,-817.0,0,90000.0,0.0,0.0,0.0,Consumer credit,-814
36554,446939,Active,-322,0,,,0,585000.0,353133.0,,0.0,Consumer credit,-12
36558,298258,Active,-1806,0,-345.0,,0,180000.0,115380.0,,0.0,Credit card,-406
36562,277633,Closed,-1458,0,-727.0,-722.0,0,75330.0,0.0,0.0,0.0,Consumer credit,-722
36563,277633,Active,-1405,0,330.0,,0,1665000.0,472234.5,0.0,0.0,Consumer credit,-29
36567,262974,Closed,-1343,0,484.0,-412.0,0,1125000.0,0.0,0.0,0.0,Consumer credit,-363
36575,117301,Closed,-1053,0,-961.0,-961.0,0,87763.5,0.0,0.0,0.0,Consumer credit,-914
36577,117301,Closed,-544,0,-155.0,-155.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-150
36579,295248,Closed,-2329,0,-1241.0,-1248.0,0,675000.0,0.0,0.0,0.0,Consumer credit,-1245
36580,295248,Active,-1236,0,225.0,,0,450000.0,98343.0,0.0,0.0,Consumer credit,-18
36584,185205,Active,-1519,0,-786.0,,0,117693.0,5400.0,,0.0,Consumer credit,-514
36585,185205,Closed,-196,0,1630.0,-181.0,0,877500.0,0.0,0.0,0.0,Consumer credit,-171
36587,185205,Active,-183,0,2371.0,,0,1335375.0,1301494.5,0.0,0.0,Consumer credit,-7
36589,185205,Closed,-833,0,-681.0,-681.0,0,254438.37,0.0,0.0,0.0,Consumer credit,-675
36590,452688,Active,-167,0,892.0,,0,22500.0,20724.075,1775.925,0.0,Credit card,-11
36596,452688,Closed,-1289,0,-193.0,-273.0,0,450000.0,192267.0,,0.0,Credit card,-270
36602,117165,Active,-1181,0,-81.0,,0,324000.0,235116.0,0.0,0.0,Credit card,-161
36603,117165,Closed,-1701,0,-968.0,-968.0,0,43193.88,0.0,0.0,0.0,Consumer credit,-968
36604,192621,Active,-1392,0,-722.0,,0,0.0,0.0,0.0,0.0,Credit card,-5
36605,192621,Closed,-1708,0,-1374.0,-1402.0,0,19783.8,0.0,,0.0,Consumer credit,-851
36606,192621,Active,-673,0,1104.0,,0,0.0,0.0,0.0,0.0,Credit card,-33
36611,337770,Closed,-1393,0,-297.0,-322.0,0,1035000.0,0.0,0.0,0.0,Car loan,-303
36612,337770,Closed,-756,0,-26.0,-481.0,0,93240.0,0.0,0.0,0.0,Consumer credit,-427
36616,337770,Closed,-1962,0,-857.0,-858.0,0,0.0,0.0,0.0,0.0,Credit card,-809
36617,337770,Closed,-1717,0,109.0,-665.0,0,445500.0,0.0,0.0,0.0,Consumer credit,-634
36618,337770,Active,-756,0,619.0,,0,391500.0,370975.5,0.0,0.0,Credit card,-92
36619,337770,Active,-482,0,1344.0,,0,490500.0,410868.0,0.0,0.0,Consumer credit,-22
36620,337770,Active,-239,0,126.0,,0,69660.0,33858.0,0.0,0.0,Consumer credit,-27
36621,440521,Closed,-21,0,-5.0,-9.0,0,22500.0,0.0,0.0,0.0,Consumer credit,-5
36630,329628,Active,-1237,0,-143.0,,0,90000.0,0.0,0.0,0.0,Credit card,-12
36634,347156,Closed,-2474,0,-2290.0,-2290.0,0,73395.0,0.0,,0.0,Consumer credit,-1305
36635,347156,Closed,-662,0,434.0,-83.0,0,2515500.0,0.0,,0.0,Consumer credit,-73
36636,347156,Closed,-2435,0,,-813.0,0,208350.0,0.0,0.0,0.0,Credit card,-808
36637,245676,Closed,-2124,0,-1910.0,-1940.0,0,23482.98,0.0,,0.0,Consumer credit,-854
36638,245676,Closed,-1966,0,-1724.0,-1695.0,0,82710.0,0.0,0.0,0.0,Consumer credit,-977
36641,245676,Closed,-1724,0,-993.0,-989.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-306
36647,245676,Active,-1602,0,2051.0,,0,157500.0,144868.5,,0.0,Credit card,-22
36651,436816,Active,-212,0,880.0,,0,1035000.0,893934.0,0.0,0.0,Consumer credit,-7
36654,116771,Closed,-2306,0,-1941.0,-1942.0,0,107680.5,0.0,0.0,0.0,Consumer credit,-1727
36657,116771,Closed,-2677,0,-2352.0,-2352.0,0,108000.0,0.0,,0.0,Credit card,-969
36662,148467,Active,-748,0,348.0,,0,720000.0,0.0,0.0,0.0,Consumer credit,-496
36665,148467,Closed,-1234,0,-138.0,-520.0,0,117000.0,0.0,0.0,0.0,Credit card,-515
36675,148467,Closed,-2016,0,-1710.0,-1710.0,0,118665.0,0.0,,0.0,Consumer credit,-1710
36677,148467,Closed,-1634,0,-1269.0,-1269.0,0,364095.0,0.0,,0.0,Consumer credit,-1263
36679,148467,Closed,-809,0,-506.0,-506.0,0,143914.5,0.0,0.0,0.0,Consumer credit,-505
36681,156621,Active,-118,0,953.0,,0,45000.0,44914.455,85.545,0.0,Credit card,-11
36682,156621,Active,-155,0,57.0,,0,33752.88,11645.055,,0.0,Consumer credit,-12
36684,156621,Active,-98,0,267.0,,0,0.0,0.0,0.0,0.0,Credit card,-2
36688,156621,Active,-98,0,271.0,,0,148549.5,117067.5,0.0,0.0,Consumer credit,-2
36695,158417,Closed,-1178,0,649.0,-350.0,0,292500.0,0.0,0.0,0.0,Consumer credit,-264
36701,374017,Active,-232,0,1594.0,,0,495000.0,463603.5,0.0,0.0,Consumer credit,-18
36702,421069,Closed,-627,0,-505.0,-505.0,0,40855.5,0.0,0.0,0.0,Consumer credit,-504
36703,340798,Active,-177,0,1649.0,,0,211500.0,202770.0,0.0,0.0,Consumer credit,-31
36705,340798,Active,-50,0,251.0,,0,48816.0,44298.0,0.0,0.0,Consumer credit,-22
36710,164217,Closed,-514,0,-331.0,-331.0,0,64620.0,0.0,0.0,0.0,Consumer credit,-329
36711,117433,Active,-310,0,31102.0,,0,15750.0,0.0,0.0,0.0,Credit card,-8
36715,132266,Closed,-906,0,918.0,-294.0,0,1395000.0,0.0,0.0,0.0,Consumer credit,-277
36717,132266,Closed,-904,0,922.0,-625.0,0,459184.5,0.0,0.0,0.0,Consumer credit,-619
36719,132266,Closed,-1126,0,701.0,-580.0,0,251613.0,0.0,0.0,0.0,Consumer credit,-570
36720,132266,Active,-260,0,1090.0,,0,67500.0,64570.5,0.0,0.0,Credit card,-11
36722,132266,Active,-349,0,1477.0,,0,166500.0,145183.5,0.0,0.0,Consumer credit,-11
36724,132266,Active,-317,0,,,0,459000.0,0.0,459000.0,0.0,Credit card,-45
36732,429920,Active,-92,0,114.0,,0,337500.0,0.0,0.0,0.0,Credit card,-34
36735,429920,Closed,-2681,0,-2494.0,-2298.0,0,473139.0,,,0.0,Consumer credit,-2296
36740,244791,Closed,-1952,0,-1760.0,-1760.0,0,14427.0,0.0,0.0,0.0,Consumer credit,-1533
36743,244791,Closed,-467,0,-344.0,-314.0,0,9000.0,0.0,0.0,0.0,Consumer credit,-310
36748,287227,Closed,-635,0,-332.0,-360.0,0,93001.5,0.0,0.0,0.0,Consumer credit,-347
36750,287227,Active,-635,0,31101.0,,0,45000.0,20713.5,0.0,0.0,Credit card,-6
36751,287227,Active,-875,0,-510.0,,0,100102.5,38389.5,0.0,0.0,Consumer credit,-512
36756,287227,Active,-249,0,,,0,180000.0,0.0,180000.0,0.0,Credit card,-34
36758,175976,Active,-486,0,244.0,,0,210360.825,82710.0,0.0,0.0,Consumer credit,-25
36762,345161,Active,-231,0,,,0,110250.0,83106.0,27140.31,0.0,Credit card,-18
36763,345161,Active,-50,0,27450.0,,0,22500.0,22464.0,36.0,0.0,Credit card,-27
36770,419592,Active,-163,0,933.0,,0,351000.0,329031.0,0.0,0.0,Consumer credit,-66
36774,227592,Active,-377,0,1449.0,,0,216000.0,188446.5,0.0,0.0,Consumer credit,-35
36775,227592,Active,-176,0,1650.0,,0,292500.0,280426.5,0.0,0.0,Consumer credit,-35
36784,342034,Closed,-1385,0,-289.0,-1023.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-239
36786,324236,Closed,-898,0,839.0,-594.0,0,1575000.0,0.0,0.0,0.0,Consumer credit,-93
36788,324236,Closed,-1632,0,-1479.0,-1479.0,0,127341.18,0.0,0.0,0.0,Consumer credit,-1479
36790,390000,Closed,-1839,0,-1109.0,-1291.0,0,134865.0,0.0,0.0,0.0,Consumer credit,-1291
36791,390000,Closed,-1386,0,-1266.0,-1266.0,0,37044.0,0.0,0.0,0.0,Consumer credit,-1266
36792,390000,Closed,-1064,0,-787.0,-787.0,0,440550.0,0.0,0.0,0.0,Consumer credit,-781
36795,390000,Closed,-809,0,,-448.0,0,54000.0,0.0,0.0,0.0,Credit card,-417
36800,390000,Closed,-278,0,-216.0,-245.0,0,15705.0,0.0,0.0,0.0,Consumer credit,-245
36802,390000,Active,-42,0,1054.0,,0,153000.0,153000.0,0.0,0.0,Consumer credit,-32
36804,177943,Active,-771,0,1041.0,,0,576000.0,507136.5,,0.0,Credit card,-10
36814,338330,Closed,-1431,0,-1066.0,-1066.0,0,118822.5,0.0,,0.0,Consumer credit,-1064
36817,338330,Closed,-399,0,148.0,-258.0,0,241200.0,,,0.0,Consumer credit,-258
36818,338330,Active,-259,0,1202.0,,0,1335348.0,,,0.0,Consumer credit,-40
36820,317012,Closed,-927,0,-562.0,-864.0,0,147360.105,0.0,0.0,0.0,Consumer credit,-863
36823,317012,Closed,-1273,0,-876.0,-859.0,0,795600.0,0.0,0.0,0.0,Consumer credit,-761
36825,313170,Closed,-969,0,-724.0,-724.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-697
36829,313170,Closed,-723,0,-358.0,-358.0,0,115037.145,0.0,0.0,0.0,Consumer credit,-354
36830,133402,Closed,-449,0,-23.0,-23.0,0,116346.825,0.0,0.0,0.0,Consumer credit,-18
36832,357264,Closed,-2086,0,-1906.0,-997.0,0,68535.0,,,0.0,Consumer credit,-994
36833,357264,Closed,-1180,0,-875.0,-875.0,0,74826.0,0.0,,0.0,Consumer credit,-872
36841,445130,Active,-1042,0,,,0,135000.0,0.0,,0.0,Credit card,-858
36843,426225,Active,-23,0,281.0,,0,35581.5,35581.5,0.0,0.0,Consumer credit,-21
36847,440589,Active,-505,0,225.0,,0,830925.0,302562.0,,0.0,Car loan,-6
36849,148103,Closed,-1810,0,-1476.0,-1503.0,0,41115.6,0.0,0.0,0.0,Consumer credit,-1475
36852,148103,Active,-491,0,1302.0,,0,4500.0,0.0,0.0,0.0,Credit card,-490
36854,148103,Active,-313,0,6.0,,0,112500.0,112999.5,0.0,0.0,Credit card,-2
36859,148103,Closed,-1198,0,263.0,-754.0,0,675000.0,0.0,0.0,0.0,Consumer credit,-709
36862,114687,Active,-177,0,579.0,,0,13500.0,11799.0,0.0,0.0,Credit card,-36
36867,196714,Closed,-1577,0,-479.0,-479.0,0,399330.0,,,0.0,Consumer credit,-479
36868,310292,Closed,-1140,0,-805.0,-832.0,0,182218.5,0.0,0.0,0.0,Consumer credit,-804
36871,310292,Closed,-1196,0,-1014.0,-1001.0,0,62221.5,0.0,0.0,0.0,Consumer credit,-997
36872,310292,Closed,-1166,0,-861.0,-861.0,0,73736.91,0.0,0.0,0.0,Consumer credit,-861
36874,336341,Closed,-253,0,844.0,-21.0,0,4387500.0,0.0,,0.0,Car loan,-21
36877,356075,Active,-744,0,511.0,,0,486000.0,3739.5,0.0,0.0,Credit card,-34
36878,356075,Closed,-2204,0,-132.0,-109.0,0,40500.0,0.0,,0.0,Credit card,-109
36884,365315,Closed,-605,0,491.0,-434.0,0,1866289.5,,,0.0,Car loan,-434
36886,130118,Closed,-2647,0,-1074.0,-1844.0,0,0.0,0.0,0.0,0.0,Credit card,-362
36887,130118,Closed,-2647,0,31069.0,-1844.0,0,139500.0,0.0,,0.0,Credit card,-1844
36888,130118,Closed,-973,0,,-822.0,0,0.0,0.0,0.0,0.0,Credit card,-411
36889,130118,Active,-526,0,10431.0,,0,315000.0,0.0,315000.0,0.0,Credit card,-10
36890,130118,Active,-505,0,1322.0,,0,724500.0,587722.95,0.0,0.0,Consumer credit,-11
36892,297747,Closed,-2274,0,-1180.0,-1412.0,0,360000.0,0.0,0.0,0.0,Consumer credit,-1381
36906,418371,Closed,-693,0,-420.0,-420.0,0,176400.0,0.0,0.0,0.0,Consumer credit,-415
36909,281101,Closed,-508,0,588.0,-406.0,0,450000.0,,,0.0,Consumer credit,-406
36911,281101,Active,-711,0,1115.0,,0,1800000.0,,,0.0,Consumer credit,-8
36918,147864,Closed,-447,0,-111.0,-111.0,0,0.0,0.0,0.0,0.0,Credit card,-109
36919,147864,Closed,-1105,0,-1081.0,-1081.0,0,19575.0,0.0,0.0,0.0,Consumer credit,-818
36921,147864,Closed,-1783,0,-1422.0,-1422.0,0,45688.5,0.0,,0.0,Consumer credit,-947
36925,147864,Active,-294,0,31068.0,,0,168750.0,35392.5,,0.0,Credit card,-9
36927,232649,Active,-126,0,965.0,,0,67500.0,0.0,0.0,0.0,Credit card,-106
36928,232649,Closed,-1490,0,-759.0,-790.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-753
36929,232649,Active,-913,0,547.0,,0,225000.0,83940.255,0.0,0.0,Unknown type of loan,-19
36931,296243,Closed,-630,0,-446.0,-446.0,0,26100.0,0.0,,0.0,Consumer credit,-443
36932,296243,Closed,-378,0,-74.0,-74.0,0,49050.0,0.0,,0.0,Consumer credit,-72
36933,296243,Active,-119,0,125.0,,0,23080.5,15165.0,,0.0,Consumer credit,-26
36934,147070,Active,-300,0,1161.0,,0,369000.0,315319.5,0.0,0.0,Consumer credit,-6
36938,348434,Active,-478,0,71.0,,0,174843.0,34425.0,,0.0,Consumer credit,-2
36946,269992,Active,-1657,0,169.0,,0,431100.0,,,0.0,Consumer credit,-12
36950,126470,Closed,-1099,0,-977.0,-1035.0,0,36450.0,0.0,,0.0,Consumer credit,-726
36955,362607,Closed,-223,0,-137.0,-137.0,0,193457.25,0.0,0.0,0.0,Consumer credit,-135
36956,362607,Active,-137,0,959.0,,0,702000.0,660816.0,0.0,0.0,Consumer credit,-23
36957,181920,Closed,-2773,0,-2680.0,-2657.0,0,46093.5,0.0,0.0,0.0,Consumer credit,-893
36961,381966,Active,-1205,0,-474.0,,0,89109.0,33862.5,,0.0,Consumer credit,-382
36966,291404,Closed,-1925,0,-1621.0,-1592.0,0,80091.0,0.0,0.0,0.0,Consumer credit,-843
36968,291404,Closed,-1924,0,-1621.0,-1621.0,0,80091.0,0.0,,0.0,Consumer credit,-1619
36972,339763,Active,-784,0,904.0,,0,0.0,0.0,0.0,0.0,Credit card,-19
36975,300213,Closed,-1581,0,-1270.0,-1270.0,0,99774.0,,,0.0,Consumer credit,-1270
36977,300213,Closed,-1270,0,-854.0,-854.0,0,169596.0,0.0,,0.0,Consumer credit,-854
36978,300213,Closed,-472,0,-384.0,-384.0,0,31666.5,0.0,,0.0,Consumer credit,-384
36982,300213,Closed,-175,0,-146.0,-148.0,0,18000.0,0.0,,0.0,Microloan,-130
36984,300213,Active,-468,0,629.0,,0,135000.0,120240.0,,0.0,Credit card,-15
36985,300213,Active,-30,0,26.0,,0,69750.0,58923.0,,0.0,Microloan,-8
36988,340634,Active,-365,0,27417.0,,0,22500.0,117405.0,0.0,0.0,Credit card,-11
36989,150581,Closed,-1538,0,-1326.0,-1355.0,0,17380.8,0.0,,0.0,Consumer credit,-717
36990,150581,Closed,-710,0,-314.0,-679.0,0,39446.46,0.0,,0.0,Consumer credit,-669
36991,150581,Active,-544,0,1282.0,,0,675000.0,486733.5,,0.0,Consumer credit,-15
36996,328198,Closed,-1093,0,-515.0,-756.0,0,195876.0,0.0,,0.0,Consumer credit,-701
37001,328198,Closed,-1268,0,,-658.0,0,0.0,0.0,0.0,0.0,Credit card,-467
37005,428541,Closed,-767,0,-463.0,-456.0,0,133650.0,0.0,0.0,0.0,Consumer credit,-455
37007,133527,Closed,-2274,0,-1531.0,-1035.0,0,112500.0,,,0.0,Credit card,-1034
37013,179874,Active,-804,0,508.0,,0,180000.0,68553.0,0.0,0.0,Credit card,-27
37014,179874,Active,-523,0,1303.0,,0,85500.0,70141.5,0.0,0.0,Consumer credit,-27
37019,324440,Active,-175,0,190.0,,0,246318.885,152275.5,0.0,0.0,Consumer credit,-9
37021,268360,Active,-815,0,,,0,675000.0,294484.5,380514.915,0.0,Credit card,-24
37023,268360,Active,-52,0,861.0,,0,173806.155,169843.5,0.0,0.0,Consumer credit,-19
37028,417851,Active,-109,0,112.0,,0,67500.0,54967.5,0.0,0.0,Credit card,-15
37034,127474,Closed,-2146,0,-2056.0,-2087.0,0,14719.5,0.0,0.0,0.0,Consumer credit,-1593
37036,127474,Active,-2022,0,1630.0,,0,225000.0,205375.5,,0.0,Credit card,-10
37038,231696,Active,-62,0,1787.0,,0,0.0,0.0,0.0,0.0,Credit card,-29
37039,231696,Active,-321,0,409.0,,0,312840.0,119515.77,,0.0,Consumer credit,-7
37051,139669,Active,-305,0,-47.0,,0,225000.0,214978.5,0.0,0.0,Credit card,-8
37052,139669,Closed,-325,0,,-263.0,0,4500.0,0.0,,0.0,Microloan,-263
37054,139669,Closed,-194,0,,-139.0,0,45000.0,0.0,,0.0,Microloan,-139
37056,230108,Closed,-824,0,-463.0,-463.0,0,99184.5,0.0,,0.0,Consumer credit,-375
37059,230108,Active,-279,0,86.0,,0,179185.5,50211.0,,0.0,Consumer credit,-2
37061,445036,Closed,-1534,0,-1235.0,-1235.0,0,104503.5,,,0.0,Consumer credit,-1235
37064,146365,Closed,-1495,0,-1314.0,-1319.0,0,56254.5,0.0,,0.0,Consumer credit,-1310
37072,270917,Closed,-654,0,-351.0,-351.0,0,57024.63,0.0,0.0,0.0,Consumer credit,-351
37073,270917,Closed,-260,0,-76.0,-76.0,0,60823.89,0.0,0.0,0.0,Consumer credit,-72
37081,304803,Closed,-1545,0,-449.0,-393.0,0,639000.0,0.0,0.0,0.0,Consumer credit,-33
37084,334706,Closed,-1021,0,-808.0,-837.0,0,48180.33,0.0,,0.0,Consumer credit,-711
37085,334706,Closed,-828,0,-616.0,-645.0,0,93793.5,0.0,,0.0,Consumer credit,-644
37088,110984,Active,-2245,0,8987.0,,1,0.0,,,0.0,Credit card,-1756
37091,393250,Active,-309,0,1517.0,,0,279000.0,248422.5,0.0,0.0,Consumer credit,-4
37092,393250,Active,-183,0,913.0,,0,229591.845,207575.595,0.0,0.0,Consumer credit,-34
37097,273276,Active,-89,0,234.0,,0,67500.0,43677.0,0.0,0.0,Credit card,-29
37104,109233,Active,-671,0,1177.0,,0,337500.0,324797.355,12702.645,0.0,Credit card,-29
37106,419399,Closed,-745,0,1087.0,,0,0.0,0.0,,0.0,Credit card,-407
37107,115199,Active,-129,0,147.0,,0,51745.5,34492.5,0.0,0.0,Microloan,-10
37109,428634,Closed,-975,0,-669.0,-729.0,0,169191.0,0.0,0.0,0.0,Consumer credit,-728
37112,428634,Active,-804,0,293.0,,0,540000.0,,,0.0,Consumer credit,-13
37120,296424,Closed,-1209,0,-113.0,-113.0,0,2441619.0,,,0.0,Car loan,-111
37124,303193,Closed,-914,0,-549.0,-729.0,0,157500.0,0.0,0.0,0.0,Consumer credit,-726
37125,303193,Closed,-1273,0,-542.0,-968.0,0,135000.0,0.0,0.0,0.0,Consumer credit,-689
37126,303193,Closed,-1351,0,-255.0,-987.0,0,675000.0,0.0,0.0,0.0,Consumer credit,-978
37127,303193,Closed,-1422,0,-1057.0,-1349.0,0,72000.0,0.0,0.0,0.0,Consumer credit,-1345
37134,303193,Active,-988,0,,,0,630000.0,27288.0,,0.0,Consumer credit,-9
37137,303193,Active,-591,0,139.0,,0,123464.655,26604.0,0.0,0.0,Consumer credit,-12
37142,160539,Closed,-885,0,210.0,-495.0,0,1716030.0,0.0,,0.0,Car loan,-495
37143,160539,Closed,-2526,0,-2220.0,-2213.0,0,162895.5,,,0.0,Consumer credit,-2209
37145,207457,Closed,-98,0,83.0,-34.0,0,132556.5,0.0,0.0,0.0,Consumer credit,-30
37147,207457,Closed,-1047,0,-943.0,-943.0,0,2875500.0,0.0,0.0,0.0,Car loan,-887
37149,207457,Active,-1285,0,,,0,189000.0,0.0,0.0,0.0,Credit card,-1273
37153,207457,Closed,-1577,0,-1393.0,-1485.0,0,83610.0,0.0,0.0,0.0,Consumer credit,-1485
37158,153109,Closed,-1578,0,-1394.0,-1394.0,0,102748.5,0.0,0.0,0.0,Consumer credit,-1394
37159,412869,Active,-476,0,622.0,,0,2022903.0,1242472.5,,0.0,Car loan,-5
37161,338055,Active,-819,0,1026.0,,0,337500.0,236657.925,100842.075,0.0,Credit card,-26
37172,334511,Closed,-913,0,-29.0,-29.0,0,225000.0,0.0,,0.0,Credit card,-6
37175,334511,Closed,-475,0,-111.0,-203.0,0,161865.0,0.0,0.0,0.0,Consumer credit,-202
37179,116590,Closed,-946,0,-823.0,-823.0,0,43618.5,0.0,0.0,0.0,Consumer credit,-823
37180,116590,Active,-26,0,339.0,,0,112621.5,112621.5,0.0,0.0,Consumer credit,-26
37182,413569,Closed,-1245,0,-879.0,-410.0,0,0.0,0.0,0.0,0.0,Credit card,-404
37183,413569,Closed,-1470,0,-1288.0,-1288.0,0,30150.0,0.0,,0.0,Consumer credit,-1288
37184,413569,Active,-1046,0,-312.0,,0,0.0,,,0.0,Credit card,-666
37185,413569,Closed,-1568,0,-868.0,-868.0,0,128614.095,0.0,0.0,0.0,Consumer credit,-779
37186,413569,Active,-784,0,,,0,63000.0,0.0,63000.0,0.0,Credit card,-37
37192,155068,Active,-1048,0,-866.0,,0,60255.0,0.0,0.0,0.0,Consumer credit,-412
37195,155068,Closed,-1188,0,-1005.0,-1008.0,0,98955.0,0.0,0.0,0.0,Consumer credit,-1007
37199,155068,Active,-1635,0,,,0,70650.0,0.0,70650.0,0.0,Credit card,-891
37207,312129,Active,-978,0,27.0,,0,1350000.0,129964.5,0.0,0.0,Consumer credit,-68
37208,312129,Closed,-1273,0,-1181.0,-1196.0,0,53955.0,0.0,,0.0,Consumer credit,-1171
37212,312129,Active,-2509,0,-2325.0,,0,34065.0,0.0,0.0,0.0,Consumer credit,-147
